,section,name,side,vertices
1262,326,Pr5VL,R,"[[17231.08326378, 14424.71901546], [17079.78312947, 14408.09766303], [16945.36603088, 14376.41101589], [16802.50741443, 14352.25701611], [16668.09031584, 14320.57036897], [16542.11473511, 14281.35107448], [16416.13915439, 14242.13177998], [16307.04660939, 14187.84719078], [16197.95406438, 14133.56260158], [16105.74455511, 14064.21271766], [16021.97656369, 13987.33018639], [15946.65009014, 13902.91500777], [15888.20665232, 13803.43453443], [15846.64625021, 13688.88876638], [15838.85191956, 13544.21240892], [15847.94062464, 13384.47075674], [15857.02932971, 13224.72910457], [15866.11803478, 13064.98745239], [15875.20673986, 12905.24580021], [15907.34782225, 12762.84161901], [15938.58003413, 12636.41160303], [15970.72111653, 12494.00742184], [16017.47305838, 12376.47335897], [16071.30321233, 12275.36789658], [16148.64017885, 12183.61282256], [16225.52271012, 12099.84483114], [16332.53583081, 12049.84291118], [16403.05626853, 12077.89407629], [16461.49970636, 12177.37454962], [16469.29403701, 12322.05090709], [16493.97140338, 12451.66196985], [16535.53180548, 12566.20773789], [16593.97524331, 12665.68821123], [16660.860199, 12757.63603721], [16753.06970828, 12826.98592112], [16845.27921755, 12896.33580504], [16937.48872683, 12965.68568895], [17063.46430756, 13004.90498344], [17206.32292401, 13029.05898323], [17350.99928147, 13021.26465258], [17488.14299159, 13005.02880406], [17617.75405434, 12980.35143769], [17752.17115293, 13012.03808483], [17827.49762648, 13096.45326345], [17860.61651072, 13218.53167885], [17843.99515829, 13369.83181316], [17797.6976517, 13479.37879342], [17735.88041514, 13580.02982056], [17681.14139068, 13697.10944817], [17634.38944883, 13814.64351103], [17602.70280169, 13949.06060962], [17563.4835072, 14075.03619035], [17517.1860006, 14184.5831706], [17439.84903408, 14276.33824463], [17363.42093806, 14352.11915343], [17255.95338212, 14410.10815601]]"
1263,297,7n,R,"[[21160.36127198, 14412.46964092], [21212.94204373, 14287.00209549], [21302.27104726, 14170.05147555], [21439.85058276, 14099.8721688], [21616.24032156, 14087.25823739], [21765.81523021, 14087.00726672], [21870.61805454, 14146.66155071], [21885.75122487, 14251.3388897], [21858.6315498, 14344.20908355], [21765.73441882, 14432.13047935], [21649.68026495, 14483.79671632], [21538.70039446, 14544.47295171], [21410.99151791, 14598.13841754], [21227.52826687, 14590.08762784], [21148.6168695, 14492.11621349]]"
1264,191,Sp5C,L,"[[32467.26642366, 15838.12561051], [32398.30364937, 15818.48094966], [32347.28861785, 15782.01982476], [32296.27358633, 15745.55869986], [32245.25855481, 15709.09757497], [32212.19126606, 15655.81998601], [32161.17623454, 15619.35886111], [32110.16120302, 15582.89773621], [32077.09391427, 15529.62014726], [32026.07888275, 15493.15902236], [31993.011594, 15439.88143341], [31941.99656247, 15403.42030851], [31890.98153095, 15366.95918361], [31839.96649943, 15330.49805871], [31806.89921068, 15277.22046976], [31755.88417916, 15240.75934486], [31704.86914764, 15204.29821996], [31653.85411612, 15167.83709506], [31602.8390846, 15131.37597016], [31551.82405308, 15094.91484527], [31500.80902156, 15058.45372037], [31449.79399004, 15021.99259547], [31398.77895852, 14985.53147057], [31347.763927, 14949.07034567], [31296.74889548, 14912.60922077], [31245.73386396, 14876.14809587], [31194.71883244, 14839.68697097], [31143.70380091, 14803.22584607], [31110.63651216, 14749.94825712], [31059.62148064, 14713.48713222], [31026.55419189, 14660.20954327], [31046.7644921, 14573.86466557], [31049.02704953, 14504.33625192], [31068.67171037, 14435.37347763], [31139.33140274, 14402.87182823], [31226.2419198, 14405.70002502], [31313.15243686, 14408.52822182], [31400.06295392, 14411.35641861], [31451.07798544, 14447.8175435], [31502.09301696, 14484.2786684], [31571.05579126, 14503.92332925], [31622.07082278, 14540.38445415], [31673.0858543, 14576.84557905], [31724.10088582, 14613.30670394], [31775.11591734, 14649.76782884], [31808.18320609, 14703.0454178], [31859.19823761, 14739.5065427], [31910.21326913, 14775.96766759], [31961.22830065, 14812.42879249], [31994.2955894, 14865.70638145], [32045.31062092, 14902.16750635], [32096.32565244, 14938.62863124], [32147.34068396, 14975.08975614], [32180.40797271, 15028.3673451], [32231.42300423, 15064.82847], [32282.43803575, 15101.28959489], [32333.45306727, 15137.75071979], [32384.4680988, 15174.21184469], [32417.53538755, 15227.48943364], [32450.6026763, 15280.7670226], [32483.66996505, 15334.04461155], [32516.7372538, 15387.3222005], [32567.75228532, 15423.7833254], [32582.8718313, 15493.87737841], [32597.99137728, 15563.97143142], [32631.05866603, 15617.24902037], [32646.17821201, 15687.34307338], [32661.86339734, 15740.05502297], [32608.58580839, 15773.12231172], [32537.92611603, 15805.62396111], [32485.21416643, 15821.30914645]]"
1265,303,Sp5C,R,"[[25367.23581444, 15724.75785772], [25280.43546521, 15719.5486307], [25193.63511598, 15714.33940368], [25106.83476674, 15709.13017666], [25038.43633276, 15687.60272519], [24970.03789878, 15666.07527373], [24901.6394648, 15644.54782226], [24833.24103082, 15623.0203708], [24783.24451209, 15585.1746949], [24714.84607811, 15563.64724343], [24664.84955938, 15525.80156753], [24614.85304065, 15487.95589162], [24583.25843717, 15433.79199127], [24533.26191844, 15395.94631537], [24501.66731496, 15341.78241502], [24451.67079622, 15303.93673911], [24401.67427749, 15266.09106321], [24351.67775876, 15228.2453873], [24320.08315528, 15174.08148695], [24270.08663655, 15136.23581105], [24238.49203307, 15082.0719107], [24206.89742959, 15027.90801035], [24175.30282611, 14973.74411], [24162.11013788, 14903.26198521], [24130.5155344, 14849.09808487], [24098.92093092, 14794.93418452], [24085.72824269, 14724.45205973], [24072.53555447, 14653.96993494], [24040.94095099, 14599.80603459], [24027.74826276, 14529.3239098], [23996.15365928, 14475.16000945], [23982.96097105, 14404.67788466], [23969.76828282, 14334.19575987], [23956.57559459, 14263.71363508], [23961.78482161, 14176.91328585], [23983.31227307, 14108.51485187], [23988.5215001, 14021.71450264], [24026.367176, 13971.71798391], [24047.89462746, 13903.31954993], [24069.42207893, 13834.92111594], [24074.63130595, 13748.12076671], [24079.84053297, 13661.32041748], [24066.64784474, 13590.83829269], [24035.05324126, 13536.67439234], [24021.86055303, 13466.19226755], [24008.6678648, 13395.71014276], [23977.07326132, 13341.54624242], [23945.47865784, 13287.38234207], [23913.88405436, 13233.21844172], [23900.69136614, 13162.73631693], [23905.90059316, 13075.9359677], [23944.78811447, 13008.57937912], [23982.63379037, 12958.58286039], [24019.43762087, 12925.94641151], [24090.96159107, 12895.39365343], [24161.44371586, 12882.2009652], [24231.92584065, 12869.00827697], [24318.72618988, 12874.21750399], [24405.52653911, 12879.42673101], [24492.32688834, 12884.63595804], [24560.72532233, 12906.1634095], [24647.52567156, 12911.37263652], [24715.92410554, 12932.90008798], [24784.32253952, 12954.42753945], [24871.12288875, 12959.63676647], [24939.52132273, 12981.16421793], [24989.51784146, 13019.00989384], [25039.51436019, 13056.85556975], [25071.10896367, 13111.01947009], [25121.10548241, 13148.865146], [25134.29817063, 13219.34727079], [25165.89277411, 13273.51117114], [25197.48737759, 13327.67507148], [25210.68006582, 13398.15719627], [25242.2746693, 13452.32109662], [25255.46735753, 13522.80322141], [25268.66004576, 13593.2853462], [25300.25464924, 13647.44924655], [25313.44733747, 13717.93137134], [25308.23811045, 13804.73172057], [25321.43079868, 13875.21384536], [25353.02540216, 13929.37774571], [25347.81617514, 14016.17809494], [25361.00886337, 14086.66021973], [25392.60346685, 14140.82412008], [25405.79615508, 14211.30624487], [25437.39075856, 14265.47014522], [25468.98536204, 14319.63404556], [25482.17805026, 14390.11617035], [25513.77265374, 14444.2800707], [25545.36725722, 14498.44397105], [25576.9618607, 14552.6078714], [25608.55646418, 14606.77177175], [25640.15106766, 14660.93567209], [25690.14758639, 14698.781348], [25703.34027462, 14769.26347279], [25734.9348781, 14823.42737314], [25748.12756633, 14893.90949793], [25779.72216981, 14948.07339828], [25774.51294279, 15034.87374751], [25769.30371577, 15121.67409674], [25764.09448875, 15208.47444597], [25742.56703728, 15276.87287995], [25722.08143123, 15327.91124409], [25683.19390992, 15395.26783266], [25645.34823401, 15445.2643514], [25624.86262795, 15496.30271553], [25587.01695204, 15546.29923426], [25549.17127614, 15596.29575299], [25493.96553039, 15645.25042632], [25457.16169989, 15677.8868752], [25402.99779954, 15709.48147868]]"
1266,162,SNC,L,"[[19639.60366446, 13130.09939861], [19538.69131497, 13068.70967861], [19600.50158503, 12959.80839067], [19699.31269693, 12908.93242223], [19806.53329735, 12850.48806539], [19912.91279765, 12808.02158547], [20019.712848, 12757.56616709], [20126.93344842, 12699.12181025], [20226.16511038, 12640.25690336], [20325.39677235, 12581.39199646], [20424.62843431, 12522.52708956], [20523.86009627, 12463.66218266], [20630.23959657, 12421.19570274], [20714.75351908, 12489.73326107], [20645.79541069, 12582.23612203], [20554.13213712, 12649.51051745], [20455.32102522, 12700.38648589], [20348.1004248, 12758.83084273], [20248.86876284, 12817.69574962], [20157.62603933, 12876.98120658], [20057.97382731, 12943.83505194], [19959.16271541, 12994.71102038], [19844.37372659, 13044.7458887], [19737.57367624, 13095.20130708]]"
1267,165,Li,L,"[[25814.69158279, 18226.29440777], [25766.48594796, 18225.0174086], [25696.04911095, 18100.76228394], [25684.77114171, 17969.85886238], [25735.14460337, 17897.25419854], [25859.63669729, 17865.58373185], [26005.38139872, 17882.50507151], [26150.23527249, 17925.10243933], [26250.53458907, 17963.78104264], [26302.36058394, 18043.0954386], [26314.52938083, 18148.32283199], [26305.56405486, 18224.34160421], [26204.22470838, 18272.63500607], [26078.60481753, 18291.2151306], [25934.37408454, 18264.85452643]]"
1268,175,Sp5C,L,"[[30271.27718628, 15689.70494923], [30202.4953624, 15669.43581897], [30151.81301634, 15632.51364586], [30101.13067028, 15595.59147274], [30050.44832422, 15558.66929962], [29999.76597816, 15521.7471265], [29949.0836321, 15484.82495338], [29916.50076386, 15431.2497374], [29865.8184178, 15394.32756428], [29833.23554956, 15340.7523483], [29782.5532035, 15303.83017519], [29731.87085744, 15266.90800207], [29681.18851138, 15229.98582895], [29648.60564314, 15176.41061297], [29597.92329708, 15139.48843985], [29547.24095102, 15102.56626673], [29496.55860496, 15065.64409361], [29445.8762589, 15028.72192049], [29413.29339066, 14975.14670452], [29362.6110446, 14938.2245314], [29311.92869854, 14901.30235828], [29261.24635248, 14864.38018516], [29210.56400642, 14827.45801204], [29159.88166036, 14790.53583892], [29109.1993143, 14753.6136658], [29076.61644606, 14700.03844983], [29025.9341, 14663.11627671], [28993.35123176, 14609.54106073], [28942.6688857, 14572.61888761], [28910.08601746, 14519.04367163], [28859.4036714, 14482.12149851], [28826.82080316, 14428.54628253], [28776.1384571, 14391.62410941], [28743.55558885, 14338.04889344], [28692.8732428, 14301.12672032], [28642.19089674, 14264.2045472], [28591.50855068, 14227.28237408], [28540.82620462, 14190.36020096], [28508.24333638, 14136.78498498], [28457.56099032, 14099.86281186], [28424.97812207, 14046.28759588], [28374.29577601, 14009.36542277], [28359.81238559, 13939.13716393], [28380.08151585, 13870.35534005], [28400.35064611, 13801.57351617], [28421.34299385, 13715.41543195], [28490.84803521, 13718.30830187], [28578.45255439, 13704.54812893], [28648.68081323, 13690.06473851], [28700.80959425, 13692.23439094], [28769.59141812, 13712.5035212], [28820.27376418, 13749.42569432], [28889.05558806, 13769.69482458], [28957.83741194, 13789.96395484], [28990.42028018, 13843.53917082], [29041.10262624, 13880.46134394], [29073.68549448, 13934.03655992], [29124.36784054, 13970.95873303], [29156.95070878, 14024.53394901], [29171.43409921, 14094.76220785], [29204.01696745, 14148.33742383], [29236.59983569, 14201.91263981], [29251.08322611, 14272.14089865], [29283.66609435, 14325.71611463], [29298.14948477, 14395.94437347], [29330.73235301, 14449.51958944], [29363.31522125, 14503.09480542], [29377.79861167, 14573.32306426], [29410.38147991, 14626.89828024], [29461.06382597, 14663.82045336], [29493.64669421, 14717.39566934], [29526.22956245, 14770.97088532], [29558.81243069, 14824.5461013], [29609.49477675, 14861.46827441], [29642.07764499, 14915.04349039], [29692.75999105, 14951.96566351], [29725.34285929, 15005.54087949], [29776.02520535, 15042.46305261], [29826.70755141, 15079.38522573], [29877.38989747, 15116.30739885], [29928.07224353, 15153.22957197], [29978.75458959, 15190.15174508], [30029.43693565, 15227.0739182], [30080.11928171, 15263.99609132], [30130.80162777, 15300.91826444], [30181.48397383, 15337.84043756], [30214.06684207, 15391.41565354], [30264.74918813, 15428.33782666], [30297.33205637, 15481.91304264], [30329.91492461, 15535.48825861], [30345.12153251, 15588.34025711], [30308.19935939, 15639.02260317]]"
1269,304,VLL,R,"[[17593.01937953, 15037.15419515], [17433.07196941, 15033.05224463], [17338.74430355, 14966.61211027], [17260.82157376, 14884.58742995], [17191.10131199, 14794.77047666], [17137.78598629, 14689.3689774], [17092.67312863, 14576.17520516], [17072.16767505, 14439.60461399], [17043.45975345, 14310.82629579], [17014.75183184, 14182.0479776], [16961.43650614, 14076.64647834], [16908.12118044, 13971.24497909], [16846.60338671, 13873.63575281], [16801.49052904, 13760.44198057], [16748.17520334, 13655.04048132], [16711.2648137, 13534.0544361], [16690.75936013, 13397.48384493], [16694.86131065, 13237.53643482], [16722.54517764, 13094.19905829], [16765.60849306, 12975.26398834], [16824.05125691, 12880.73122495], [16898.28366425, 12794.60602712], [17011.68253401, 12741.49579895], [17124.46611119, 12712.37768229], [17268.00858524, 12732.06417877], [17337.72884701, 12821.88113207], [17374.63923664, 12942.86717729], [17370.53728612, 13102.8145874], [17358.64306262, 13254.55952948], [17346.74883912, 13406.30447156], [17342.6468886, 13566.25188168], [17354.94987414, 13710.61474583], [17383.65779574, 13839.39306402], [17404.16324932, 13975.9636552], [17432.87117092, 14104.74197339], [17469.78156056, 14225.72801861], [17506.6919502, 14346.71406383], [17543.60233983, 14467.70010904], [17596.91766553, 14573.1016083], [17658.43545927, 14670.71083457], [17703.54831693, 14783.90460681], [17699.85656147, 14927.85727591], [17625.82925165, 15005.98510323]]"
1270,206,RMC,L,"[[21107.49893858, 11351.09614489], [20955.95263759, 11336.89337551], [20846.00701072, 11284.35806234], [20761.0217883, 11208.82322288], [20750.91777928, 11064.2898046], [20788.44688797, 10929.71058629], [20840.65538811, 10827.7582812], [20923.85673633, 10751.09319361], [21014.7245933, 10682.74824084], [21113.25895903, 10622.72342289], [21211.79332476, 10562.69860494], [21310.65450353, 10494.6804652], [21439.85490429, 10467.93618653], [21560.08154418, 10464.84506021], [21694.98757552, 10494.38084711], [21779.97279793, 10569.91568656], [21823.35734624, 10683.78306981], [21817.47471168, 10827.66286204], [21757.27288975, 10929.28835409], [21697.39788084, 11022.92052436], [21621.86304139, 11107.90574677], [21523.00186263, 11175.92388651], [21424.46749689, 11235.94870446], [21318.59343544, 11279.6600658], [21204.72605219, 11323.04461411]]"
1271,130,Sp5C,L,"[[26574.4131718, 12983.90103809], [26667.87914672, 12978.10631142], [26775.8360995, 12963.90715049], [26909.15258361, 12916.37950871], [27011.16794099, 12922.75722904], [27132.16446918, 13035.06326768], [27160.56343123, 13213.73573145], [27134.76585443, 13440.22701375], [27112.44703416, 13611.07355566], [27083.89800248, 13732.65115698], [27030.56923222, 13878.28311574], [26957.38832165, 14006.38082486], [26848.84901539, 14178.81987631], [26729.8766404, 14331.98594002], [26663.65388309, 14311.55272658], [26648.15146881, 14149.97966789], [26624.38892828, 14008.83854227], [26574.68706366, 13910.3000209], [26546.43240962, 13766.55046806], [26559.18592975, 13674.24407865], [26616.57260913, 13500.93469788], [26650.91764784, 13398.34018793], [26673.96056887, 13253.14243355], [26643.82158837, 13139.53378175], [26586.02008199, 13091.95455187]]"
1272,178,SNR,L,"[[20099.74017755, 13591.88328676], [19939.88038472, 13585.18652356], [19796.6762475, 13563.1734574], [19678.45559368, 13518.18593679], [19568.56276766, 13465.5402647], [19491.98125285, 13382.26198669], [19423.72756584, 13291.32555719], [19397.11301783, 13162.09837029], [19457.4168414, 13060.53337207], [19571.6625635, 13009.27017882], [19693.23159892, 12974.32780302], [19799.48433138, 12922.72977161], [19905.73706384, 12871.1317402], [20003.99680665, 12819.19887063], [20110.24953911, 12767.60083922], [20208.84412009, 12707.67498001], [20307.77353922, 12639.75613116], [20391.05181724, 12563.17461635], [20466.33710561, 12486.25826338], [20549.95022178, 12401.68375892], [20633.2284998, 12325.10224411], [20724.16492929, 12256.8485571], [20830.41766175, 12205.25052569], [20943.65886937, 12177.96630136], [21095.1908344, 12192.32121605], [21205.08366041, 12244.96688814], [21289.99300303, 12320.58701467], [21349.91886224, 12419.18159565], [21393.18906585, 12533.09247958], [21386.49230264, 12692.95227241], [21341.8396202, 12803.17993659], [21281.53579663, 12904.74493481], [21205.91567009, 12989.65427742], [21107.32108912, 13049.58013663], [21001.06835666, 13101.17816804], [20894.48078604, 13160.76918909], [20803.87919471, 13221.02988646], [20704.94977557, 13288.94873531], [20614.34818424, 13349.20943268], [20523.41175474, 13417.46311969], [20417.15902228, 13469.0611511], [20310.90628982, 13520.65918251], [20196.66056773, 13571.92237576]]"
1273,151,Sp5C,L,"[[27755.5172507, 17015.83524506], [27669.19282862, 17005.36954749], [27582.86840655, 16994.90384992], [27496.54398447, 16984.43815234], [27410.21956239, 16973.97245477], [27343.25316424, 16948.33501229], [27295.64479002, 16907.52582491], [27248.0364158, 16866.71663754], [27219.78606552, 16810.73570526], [27210.89373916, 16739.58302808], [27238.62432115, 16655.35174552], [27264.26176363, 16588.38534737], [27287.80606659, 16538.68383364], [27313.44350906, 16471.71743549], [27339.08095154, 16404.75103734], [27364.71839401, 16337.78463919], [27375.18409159, 16251.46021712], [27385.64978916, 16165.13579504], [27396.11548674, 16078.81137296], [27406.58118431, 15992.48695088], [27417.04688189, 15906.1625288], [27408.15455553, 15835.00985162], [27418.6202531, 15748.68542954], [27429.08595068, 15662.36100746], [27439.55164825, 15576.03658539], [27450.01734583, 15489.71216331], [27421.76699554, 15433.73123103], [27412.87466918, 15362.57855385], [27384.6243189, 15306.59762157], [27375.73199254, 15235.4449444], [27366.83966618, 15164.29226722], [27338.5893159, 15108.31133494], [27329.69698954, 15037.15865776], [27301.44663925, 14981.17772549], [27292.5543129, 14910.02504831], [27283.66198654, 14838.87237113], [27274.76966019, 14767.71969395], [27265.87733383, 14696.56701677], [27237.62698354, 14640.5860845], [27228.73465719, 14569.43340732], [27239.20035476, 14483.10898524], [27249.66605234, 14396.78456316], [27307.74012413, 14351.26932846], [27363.7210564, 14323.01897817], [27434.87373358, 14314.12665182], [27506.02641076, 14305.23432546], [27577.17908794, 14296.3419991], [27663.50351002, 14306.80769668], [27730.46990817, 14332.44513915], [27797.43630631, 14358.08258163], [27864.40270446, 14383.7200241], [27931.36910261, 14409.35746658], [27998.33550076, 14434.99490905], [28065.30189891, 14460.63235153], [28132.26829705, 14486.26979401], [28199.2346952, 14511.90723648], [28246.84306942, 14552.71642386], [28313.80946757, 14578.35386633], [28342.05981786, 14634.33479861], [28389.66819207, 14675.14398599], [28437.27656629, 14715.95317336], [28484.88494051, 14756.76236074], [28513.1352908, 14812.74329302], [28541.38564108, 14868.72422529], [28569.63599137, 14924.70515757], [28578.52831772, 14995.85783475], [28606.77866801, 15051.83876702], [28615.67099437, 15122.9914442], [28624.56332072, 15194.14412138], [28633.45564708, 15265.29679856], [28642.34797344, 15336.44947574], [28651.24029979, 15407.60215291], [28660.13262615, 15478.75483009], [28669.02495251, 15549.90750727], [28677.91727886, 15621.06018445], [28686.80960522, 15692.21286163], [28695.70193157, 15763.3655388], [28723.95228186, 15819.34647108], [28752.20263215, 15875.32740336], [28780.45298243, 15931.30833564], [28808.70333272, 15987.28926791], [28836.95368301, 16043.27020019], [28884.56205723, 16084.07938757], [28912.81240751, 16140.06031984], [28960.42078173, 16180.86950722], [28988.67113202, 16236.8504395], [29036.27950623, 16277.65962687], [29064.52985652, 16333.64055915], [29092.78020681, 16389.62149143], [29121.0305571, 16445.6024237], [29168.63893131, 16486.41161108], [29177.53125767, 16557.56428826], [29167.06556009, 16643.88871034], [29141.42811762, 16710.85510848], [29117.88381466, 16760.55662222], [29059.80974287, 16806.07185692], [29021.09369501, 16836.41534672], [28963.01962321, 16881.93058142], [28924.30357535, 16912.27407123], [28851.05775866, 16938.431282], [28797.1699659, 16949.41674787], [28726.01728872, 16958.30907423], [28654.86461154, 16967.20140058], [28583.71193436, 16976.09372694], [28512.55925719, 16984.98605329], [28441.40658001, 16993.87837965], [28370.25390283, 17002.77070601], [28299.10122565, 17011.66303236], [28212.77680357, 17001.19733479], [28141.62412639, 17010.08966114], [28055.29970432, 16999.62396357], [27984.14702714, 17008.51628993], [27895.72946554, 17015.31547677], [27826.66992788, 17006.94291871]]"
